"pair","type","Only_Related_cosine","DifferenceScore_cosine","Related_score_cosine","Unrelated_score_cosine","Only_Related_Prompt","DifferenceScore_Prompt","Related_score_Prompt","Unrelated_score_Prompt"
"baron-agency","unrelated",NA,0.202514764797514,0.464250478214746,0.261735713417232,NA,0.4525,0.662,0.2095
"culture-civilization","related",0.510949950485374,0.370627750975662,0.510949950485374,0.140322199509712,0.8095,0.577,0.8095,0.2325
"flag-assassin","unrelated",NA,0.1706417867819,0.387910716484371,0.217268929702471,NA,0.683,0.833,0.15
"swear-sauce","unrelated",NA,-0.002295529157267,0.336853583129222,0.339149112286489,NA,0.5515,0.649,0.0975
"outside-equip","unrelated",NA,0.368866756012038,0.752837682175375,0.383970926163337,NA,0.458,0.6205,0.1625
"bring-send","related",0.528857653083761,0.308026660373916,0.528857653083761,0.220830992709845,0.777,0.647,0.777,0.13
"experiment-test","related",0.655768604917038,0.408864019317355,0.655768604917038,0.246904585599683,0.851,0.733,0.851,0.118
"instinct-school","unrelated",NA,0.285125004333858,0.510524725993663,0.225399721659805,NA,0.6315,0.8615,0.23
"security-safety","related",0.59591923190537,0.39271467288431,0.59591923190537,0.20320455902106,0.84,0.709,0.84,0.131
"enemy-liver","unrelated",NA,0.381239598994269,0.605560443431617,0.224320844437348,NA,0.837,0.8375,5e-04
"choose-select","related",0.649987275351958,0.366452913239566,0.649987275351958,0.283534362112392,0.86,0.76,0.86,0.1
"resistance-amazing","unrelated",NA,0.396858687052239,0.610220388967795,0.213361701915556,NA,0.7175,0.827,0.1095
"innocent-guilty","related",0.546338807778854,0.306544726240734,0.546338807778854,0.23979408153812,0.821,0.766,0.821,0.055
"yoga-massage","related",0.385318806772091,0.169847030174104,0.385318806772091,0.215471776597987,0.7695,0.3815,0.7695,0.388
"evolution-mutation","related",0.474149727187886,0.19200201433754,0.474149727187886,0.282147712850346,0.854,0.609,0.854,0.245
"plant-agreement","unrelated",NA,0.342939955262321,0.530458790210622,0.187518834948301,NA,0.718,0.864,0.146
"mail-music","unrelated",NA,0.145056162888735,0.496946669541785,0.35189050665305,NA,0.697,0.9045,0.2075
"majesty-highness","related",0.560847580881642,0.424048725528925,0.560847580881642,0.136798855352717,0.851,0.8235,0.851,0.0275
"thief-devotion","unrelated",NA,0.38032413665812,0.55920406193121,0.17887992527309,NA,0.8145,0.873,0.0585
"mafia-cartel","related",0.349609572281452,0.132394694266517,0.349609572281452,0.217214878014935,0.809,0.764,0.809,0.045
"pyramid-structure","related",0.35127397470879,-0.06933592233475,0.35127397470879,0.42060989704354,0.7645,0.236,0.7645,0.5285
"detonator-creepy","unrelated",NA,0.5331370509151,0.682961138645974,0.149824087730874,NA,0.7695,0.8695,0.1
"scratch-opponent","unrelated",NA,0.315264686965483,0.597715297243514,0.282450610278031,NA,0.709,0.8465,0.1375
"recover-legend","unrelated",NA,0.127279247017157,0.389860453303329,0.262581206286172,NA,0.7375,0.8485,0.111
"describe-express","related",0.467550463294743,0.246637854591376,0.467550463294743,0.220912608703367,0.7375,0.5585,0.7375,0.179
"hospital-development","unrelated",NA,0.376985130092383,0.619429426565303,0.24244429647292,NA,0.563,0.8445,0.2815
"plague-epidemic","related",0.612213126327736,0.355589269015721,0.612213126327736,0.256623857312015,0.924,0.8015,0.924,0.1225
"aids-restaurant","unrelated",NA,0.320667466035251,0.501672689735281,0.18100522370003,NA,0.7105,0.818,0.1075
"minimum-politician","unrelated",NA,0.239682622004363,0.374388358460819,0.134705736456456,NA,0.5915,0.804,0.2125
"value-price","related",0.570294818775283,0.27595267091725,0.570294818775283,0.294342147858033,0.856,0.484,0.856,0.372
"midnight-noon","related",0.495694043847351,0.193006786187242,0.495694043847351,0.302687257660109,0.6205,0.548,0.6205,0.0725
"choose-evaluation","unrelated",NA,0.217203009850175,0.618596290581454,0.401393280731279,NA,0.211,0.7435,0.5325
"telegram-letter","related",0.472692729228846,0.238453158684372,0.472692729228846,0.234239570544474,0.7395,0.692,0.7395,0.0475
"stay-photo","unrelated",NA,0.545626739474161,0.788103678754494,0.242476939280333,NA,0.746,0.9135,0.1675
"key-lock","related",0.508705991012833,0.278171111770131,0.508705991012833,0.230534879242702,0.95,0.8475,0.95,0.1025
"empty-tennis","unrelated",NA,0.389510331449326,0.567951529987146,0.17844119853782,NA,0.6865,0.8105,0.124
"tired-effective","unrelated",NA,0.256278340498719,0.574976252912521,0.318697912413802,NA,0.456,0.656,0.2
"law-constitution","related",0.486472780615278,0.295289759319387,0.486472780615278,0.191183021295891,0.872,0.7005,0.872,0.1715
"chaos-confusion","related",0.554783972498737,0.36460889977262,0.554783972498737,0.190175072726117,0.868,0.758,0.868,0.11
"rock-poem","unrelated",NA,0.13423739548256,0.372851992605279,0.238614597122719,NA,0.5775,0.805,0.2275
"student-teacher","related",0.561453237227571,0.325446947586594,0.561453237227571,0.236006289640977,0.9005,0.7205,0.9005,0.18
"ring-arrogance","unrelated",NA,0.267112552889252,0.50895386582451,0.241841312935258,NA,0.5095,0.5545,0.045
"pirate-protocol","unrelated",NA,0.323765227976346,0.588995514126435,0.265230286150089,NA,0.635,0.751,0.116
"trick-joke","related",0.499093838142862,0.194187777017563,0.499093838142862,0.304906061125299,0.747,0.621,0.747,0.126
"resistance-resist","related",0.664721106754195,0.432147394345501,0.664721106754195,0.232573712408694,0.75,0.5675,0.75,0.1825
"genius-scientist","related",0.403550536721386,0.226973715838336,0.403550536721386,0.17657682088305,0.7585,0.6545,0.7585,0.104
"helmet-hat","related",0.389945225501989,0.035059629743303,0.389945225501989,0.354885595758686,0.698,0.6215,0.698,0.0765
"opposite-delicious","unrelated",NA,0.576668690766189,0.793774743423905,0.217106052657716,NA,0.8925,0.965,0.0725
"unreasonable-alibi","unrelated",NA,0.00315457547480802,0.244720247938002,0.241565672463194,NA,0.4205,0.6505,0.23
"say-tell","related",0.679224971392412,0.404449155362321,0.679224971392412,0.274775816030091,0.7735,0.6735,0.7735,0.1
"girl-boy","related",0.694765434325428,0.447277245876181,0.694765434325428,0.247488188449247,0.875,0.7025,0.875,0.1725
"hand-arm","related",0.510573697874854,0.087408709156836,0.510573697874854,0.423164988718018,0.875,0.74,0.875,0.135
"playboy-zone","unrelated",NA,0.337419627452636,0.613985615633091,0.276565988180455,NA,0.728,0.8035,0.0755
"capital-romantic","unrelated",NA,0.207691569517824,0.463616688308196,0.255925118790372,NA,0.6825,0.758,0.0755
"process-procedure","related",0.681235954003377,0.455195487068411,0.681235954003377,0.226040466934966,0.814,0.584,0.814,0.23
"move-transfer","related",0.549034440468203,0.344399617782957,0.549034440468203,0.204634822685246,0.7575,0.662,0.7575,0.0955
"special-confidence","unrelated",NA,0.259426003853493,0.519903642590392,0.260477638736899,NA,0.285,0.7035,0.4185
"gain-flight","unrelated",NA,0.185976789340795,0.536706216786345,0.35072942744555,NA,0.657,0.872,0.215
"short-long","related",0.540050160920467,0.323180006564889,0.540050160920467,0.216870154355578,0.7685,0.6685,0.7685,0.1
"banana-rage","unrelated",NA,0.360116374256953,0.555110882091624,0.194994507834671,NA,0.842,0.892,0.05
"dose-injection","related",0.50386332728642,0.264597828202299,0.50386332728642,0.239265499084121,0.8625,0.773,0.8625,0.0895
"general-colonel","related",0.407939304574575,0.153832073851292,0.407939304574575,0.254107230723283,0.5935,0.3915,0.5935,0.202
"load-cargo","related",0.551292152759863,0.256389047876644,0.551292152759863,0.294903104883219,0.867,0.812,0.867,0.055
"analyst-investigator","related",0.535572692516357,0.350563711185646,0.535572692516357,0.185008981330711,0.788,0.677,0.788,0.111
"contact-marketing","unrelated",NA,0.190591769150532,0.607679619106929,0.417087849956397,NA,0.124,0.858,0.734
"snack-prototype","unrelated",NA,0.334516429390306,0.595121900279633,0.260605470889327,NA,0.663,0.785,0.122
"replace-penis","unrelated",NA,0.39382045548087,0.554283867868312,0.160463412387442,NA,0.8105,0.8975,0.087
"lie-convent","unrelated",NA,0.164053055752134,0.440851483685761,0.276798427933627,NA,0.2155,0.2605,0.045
"soft-winner","unrelated",NA,0.265973765643811,0.454734504317823,0.188760738674012,NA,0.761,0.846,0.085
"antidote-vaccine","related",0.432092972596659,0.275398279889412,0.432092972596659,0.156694692707247,0.7425,0.634,0.7425,0.1085
"darkness-light","related",0.373858213073266,0.061193020891863,0.373858213073266,0.312665192181403,0.873,0.7295,0.873,0.1435
"mars-great","unrelated",NA,0.241298615242221,0.554287467550149,0.312988852307928,NA,0.7785,0.8965,0.118
"point-mercy","unrelated",NA,0.267038881754509,0.511236703991824,0.244197822237315,NA,0.6585,0.8285,0.17
"compliment-gate","unrelated",NA,0.335883899558522,0.568065758748724,0.232181859190202,NA,0.676,0.7245,0.0485
"moon-sun","related",0.563817089051597,0.295024788265941,0.563817089051597,0.268792300785656,0.8605,0.743,0.8605,0.1175
"grain-flour","related",0.549279220057737,0.418126148758227,0.549279220057737,0.13115307129951,0.8935,0.82,0.8935,0.0735
"diarrhea-nausea","related",0.410650886379279,0.183736346429561,0.410650886379279,0.226914539949718,0.83,0.704,0.83,0.126
"gang-group","related",0.584591881733713,0.360767944789914,0.584591881733713,0.223823936943799,0.737,0.4595,0.737,0.2775
"service-maintenance","related",0.465317764049439,0.179142279162374,0.465317764049439,0.286175484887065,0.755,0.645,0.755,0.11
"summer-divine","unrelated",NA,0.301268712313702,0.504386896946905,0.203118184633203,NA,0.679,0.805,0.126
"rocket-wife","unrelated",NA,0.425313469805481,0.653213291676875,0.227899821871394,NA,0.9495,1,0.0505
"privilege-honor","related",0.579431623219359,0.366683498505843,0.579431623219359,0.212748124713516,0.6945,0.6645,0.6945,0.03
"smile-treatment","unrelated",NA,0.31303824995548,0.605858894912185,0.292820644956705,NA,0.6325,0.8625,0.23
"route-medal","unrelated",NA,0.275477103625826,0.530441059631066,0.25496395600524,NA,0.7385,0.8585,0.12
"hero-close","unrelated",NA,0.43987177785365,0.610427182104413,0.170555404250763,NA,0.506,0.7145,0.2085
"romeo-juliet","related",0.66593217767624,0.396145064829975,0.66593217767624,0.269787112846265,0.95,0.8375,0.95,0.1125
"budget-phrase","unrelated",NA,0.208908649688658,0.510690614094049,0.301781964405391,NA,0.496,0.726,0.23
"nude-naked","related",0.80600410143621,0.597571602937315,0.80600410143621,0.208432498498895,0.9,0.865,0.9,0.035
"national-copy","unrelated",NA,0.191012238021334,0.423115403091694,0.23210316507036,NA,0.6305,0.808,0.1775
"nickname-sell","unrelated",NA,0.395632058423915,0.669520880028567,0.273888821604652,NA,0.769,0.875,0.106
"tumor-cancer","related",0.659406266465105,0.460596003210026,0.659406266465105,0.198810263255079,0.9,0.74,0.9,0.16
"alone-lonely","related",0.624159849826848,0.368033897425343,0.624159849826848,0.256125952401505,0.842,0.735,0.842,0.107
"data-absurd","unrelated",NA,0.393990418892426,0.610367985020035,0.216377566127609,NA,0.784,0.8625,0.0785
"author-dollar","unrelated",NA,0.32614999600355,0.530528399849072,0.204378403845522,NA,0.67,0.845,0.175
"mud-vitamin","unrelated",NA,0.195550571183968,0.424130804026539,0.228580232842571,NA,0.6885,0.7635,0.075
"form-brave","unrelated",NA,0.223454111375855,0.457913162133006,0.234459050757151,NA,0.483,0.6405,0.1575
"ticket-hide","unrelated",NA,0.2067618687633,0.555151167312862,0.348389298549562,NA,0.5595,0.6595,0.1
"secretary-assistant","related",0.446724837977759,0.142856627545415,0.446724837977759,0.303868210432344,0.8425,0.719,0.8425,0.1235
"jealous-sermon","unrelated",NA,0.290208167840355,0.472774808519504,0.182566640679149,NA,0.697,0.752,0.055
"hello-bye","related",0.540164665114439,0.311848615351589,0.540164665114439,0.22831604976285,0.886,0.886,0.886,0
"final-ultimate","related",0.637392260669858,0.278714794808235,0.637392260669858,0.358677465861623,0.756,0.6405,0.756,0.1155
"ridiculous-absurd","related",0.610367985020035,0.393990418892426,0.610367985020035,0.216377566127609,0.8625,0.784,0.8625,0.0785
"reporter-journalist","related",0.743410542754983,0.572777243739151,0.743410542754983,0.170633299015832,0.9025,0.6775,0.9025,0.225
"tenant-landlord","related",0.493372797880095,0.0865995942412,0.493372797880095,0.406773203638895,0.9105,0.7735,0.9105,0.137
"rock-stone","related",0.453422282727974,0.246146209377829,0.453422282727974,0.207276073350145,0.935,0.694,0.935,0.241
"room-bedroom","related",0.551466367553207,0.408956964018022,0.551466367553207,0.142509403535185,0.884,0.808,0.884,0.076
"bee-ant","related",0.295484326915263,-0.04146538738391,0.295484326915263,0.336949714299173,0.818,0.7705,0.818,0.0475
"daughter-son","related",0.506774631636849,0.099903220867189,0.506774631636849,0.40687141076966,0.975,0.745,0.975,0.23
"person-individual","related",0.729761898324173,0.483231654288426,0.729761898324173,0.246530244035747,0.905,0.7375,0.905,0.1675
"brand-generous","unrelated",NA,0.306174515427202,0.526644308708462,0.22046979328126,NA,0.6255,0.743,0.1175
"volunteer-voluntarily","related",0.63783757658764,0.33466409638046,0.63783757658764,0.30317348020718,0.652,0.552,0.652,0.1
"astronaut-come","unrelated",NA,0.330092292346901,0.556804657808291,0.22671236546139,NA,0.8185,0.8485,0.03
"bible-book","related",0.489740082491397,0.276215752866798,0.489740082491397,0.213524329624599,0.866,0.7835,0.866,0.0825
"miserable-pathetic","related",0.391180858175097,0.207382872481025,0.391180858175097,0.183797985694072,0.7865,0.68,0.7865,0.1065
"monster-chapel","unrelated",NA,0.384443224311697,0.52656957469557,0.142126350383873,NA,0.772,0.8445,0.0725
"africa-oxygen","unrelated",NA,0.068587764654206,0.338771266903627,0.270183502249421,NA,0.7625,0.9125,0.15
"tobacco-king","unrelated",NA,0.399384181540996,0.590601528881116,0.19121734734012,NA,0.8575,0.955,0.0975
"internal-juice","unrelated",NA,0.185108686399381,0.438637088534245,0.253528402134864,NA,0.5945,0.777,0.1825
"seller-buyer","related",0.750522619668881,0.49097991389509,0.750522619668881,0.259542705773791,0.917,0.8135,0.917,0.1035
"safe-accusation","unrelated",NA,0.370898374171111,0.576315786266093,0.205417412094982,NA,0.6195,0.754,0.1345
"witty-military","unrelated",NA,0.228334641088957,0.450713166443491,0.222378525354534,NA,0.617,0.748,0.131
"hospitality-gratitude","related",0.397922243018337,0.053879973551702,0.397922243018337,0.344042269466635,0.618,0.4055,0.618,0.2125
"rule-countess","unrelated",NA,0.190969710096531,0.470683046584298,0.279713336487767,NA,0.6735,0.806,0.1325
"pub-restaurant","related",0.501672689735281,0.320667466035251,0.501672689735281,0.18100522370003,0.818,0.7105,0.818,0.1075
"layer-surface","related",0.339251363956294,0.079186233062641,0.339251363956294,0.260065130893653,0.753,0.448,0.753,0.305
"cabinet-closet","related",0.51702140427692,0.358312743297659,0.51702140427692,0.158708660979261,0.835,0.79,0.835,0.045
"tank-imprisonment","unrelated",NA,0.306111084961413,0.484303319235788,0.178192234274375,NA,0.689,0.7625,0.0735
"useless-worthless","related",0.820736692845206,0.595630020392008,0.820736692845206,0.225106672453198,0.8585,0.8035,0.8585,0.055
"county-district","related",0.690451375249715,0.458379346042571,0.690451375249715,0.232072029207144,0.7795,0.6485,0.7795,0.131
"useful-effective","related",0.574976252912521,0.256278340498719,0.574976252912521,0.318697912413802,0.656,0.456,0.656,0.2
"banker-honesty","unrelated",NA,0.243761491105017,0.493749972454934,0.249988481349917,NA,0.518,0.748,0.23
"gesture-around","unrelated",NA,0.290058830956861,0.73080501134957,0.440746180392709,NA,-0.045,0.155,0.2
"doubt-suspect","related",0.554280070588923,0.324082309961837,0.554280070588923,0.230197760627086,0.739,0.574,0.739,0.165
"regiment-sit","unrelated",NA,0.254958316322894,0.500201234864454,0.24524291854156,NA,0.66,0.7665,0.1065
"warm-building","unrelated",NA,0.137513310137235,0.49166199808998,0.354148687952745,NA,0.5735,0.8245,0.251
"marine-pen","unrelated",NA,0.221325247193885,0.493863833344364,0.272538586150479,NA,0.8075,0.894,0.0865
"victory-defeat","related",0.596364523995606,0.408389357689234,0.596364523995606,0.187975166306372,0.873,0.8255,0.873,0.0475
"second-traditional","unrelated",NA,0.104167142908057,0.519127222269194,0.414960079361137,NA,0.3925,0.635,0.2425
"conflict-colonel","unrelated",NA,0.153832073851292,0.407939304574575,0.254107230723283,NA,0.3915,0.5935,0.202
"wrong-correct","related",0.591228615090674,0.324260609176831,0.591228615090674,0.266968005913843,0.782,0.647,0.782,0.135
"literally-practically","related",0.594633517485739,0.245737370177783,0.594633517485739,0.348896147307956,0.43,0.3575,0.43,0.0725
"impression-feeling","related",0.45984298014233,0.171476007749072,0.45984298014233,0.288366972393258,0.737,0.4865,0.737,0.2505
"doll-intelligent","unrelated",NA,0.318089944278649,0.566727669416935,0.248637725138286,NA,0.896,0.956,0.06
"international-lonely","unrelated",NA,0.368033897425343,0.624159849826848,0.256125952401505,NA,0.735,0.842,0.107
"gallery-exhibition","related",0.489311871802633,0.212328824571956,0.489311871802633,0.276983047230677,0.862,0.651,0.862,0.211
"guard-patrol","related",0.571238847409513,0.272711504752275,0.571238847409513,0.298527342657238,0.774,0.5715,0.774,0.2025
"dean-professor","related",0.492901217874984,0.174480440986761,0.492901217874984,0.318420776888223,0.853,0.0995,0.853,0.7535
"dirty-abandon","unrelated",NA,0.207927368591181,0.509579694183293,0.301652325592112,NA,0.6305,0.793,0.1625
"sandwich-use","unrelated",NA,0.349053189392884,0.611597173290163,0.262543983897279,NA,0.611,0.747,0.136
"ping-bottle","unrelated",NA,0.168284157327624,0.498812023496451,0.330527866168827,NA,0.7485,0.8555,0.107
"concept-passport","unrelated",NA,0.198065427537875,0.459543228183354,0.261477800645479,NA,0.306,0.546,0.24
"object-subject","related",0.6358450895657,0.359562558634292,0.6358450895657,0.276282530931408,0.7945,0.5645,0.7945,0.23
"section-warrior","unrelated",NA,0.340880185209042,0.576469127588543,0.235588942379501,NA,0.7845,0.867,0.0825
"industry-alpha","unrelated",NA,-0.00173386229734601,0.247311800768895,0.249045663066241,NA,0.07,0.2785,0.2085
"flag-symbol","related",0.499354377976534,0.183981078523816,0.499354377976534,0.315373299452718,0.805,0.592,0.805,0.213
"tomorrow-parent","unrelated",NA,0.351802548597961,0.574606341057496,0.222803792459535,NA,0.6145,0.817,0.2025
"half-quarter","related",0.694072906695661,0.36998268388062,0.694072906695661,0.324090222815041,0.802,0.6755,0.802,0.1265
"finally-boat","unrelated",NA,0.229990406514428,0.48915252819234,0.259162121677912,NA,0.713,0.768,0.055
"loser-senate","unrelated",NA,0.386296610226904,0.596105625810143,0.209809015583239,NA,0.7885,0.861,0.0725
"brain-sign","unrelated",NA,0.232396915186795,0.502741607260748,0.270344692073953,NA,0.3095,0.555,0.2455
"cable-wire","related",0.574100896614673,0.334585443605804,0.574100896614673,0.239515453008869,0.8735,0.8285,0.8735,0.045
"conservative-liberal","related",0.621169594322605,0.361946563358718,0.621169594322605,0.259223030963887,0.7685,0.561,0.7685,0.2075
"creation-destruction","related",0.412273987347037,0.208342809064891,0.412273987347037,0.203931178282146,0.783,0.659,0.783,0.124
"ufo-sink","unrelated",NA,0.172486877952963,0.424016795340225,0.251529917387262,NA,0.786,0.831,0.045
"profit-writing","unrelated",NA,0.325268769586744,0.57072014043804,0.245451370851296,NA,0.575,0.8645,0.2895
"trash-normal","unrelated",NA,0.224722699932334,0.510692372843815,0.285969672911481,NA,0.6,0.7125,0.1125
"preserve-mayor","unrelated",NA,0.149550831463951,0.41840110391497,0.268850272451019,NA,0.535,0.6535,0.1185
"hold-keep","related",0.709267619634205,0.383500925508577,0.709267619634205,0.325766694125628,0.8175,0.6105,0.8175,0.207
"hero-savior","related",0.483336852231799,0.259655631739278,0.483336852231799,0.223681220492521,0.8695,0.691,0.8695,0.1785
"exciting-interesting","related",0.480107018006381,0.16430707448354,0.480107018006381,0.315799943522841,0.827,0.677,0.827,0.15
"nap-stroll","related",0.229922450069728,0.064613564738752,0.229922450069728,0.165308885330976,0.286,0.1785,0.286,0.1075
"distance-speed","related",0.527627506013478,0.346794685008968,0.527627506013478,0.18083282100451,0.807,0.593,0.807,0.214
"blood-teenager","unrelated",NA,0.678759721409671,0.888337716603661,0.20957799519399,NA,0.6655,0.9,0.2345
"november-mixture","unrelated",NA,0.318094946624705,0.522048433486593,0.203953486861888,NA,0.763,0.873,0.11
"alcohol-happy","unrelated",NA,0.4026620981357,0.610930511223276,0.208268413087576,NA,0.5835,0.866,0.2825
"help-title","unrelated",NA,0.287797865575176,0.671686354885282,0.383888489310106,NA,0.523,0.754,0.231
"torment-torture","related",0.607126093106669,0.426589878603549,0.607126093106669,0.18053621450312,0.9,0.55,0.9,0.35
"hate-succeed","unrelated",NA,0.142985119990135,0.365560245506784,0.222575125516649,NA,0.6015,0.714,0.1125
"house-apartment","related",0.501728180371578,0.277786135526354,0.501728180371578,0.223942044845224,0.875,0.7375,0.875,0.1375
"ticket-passport","related",0.459543228183354,0.198065427537875,0.459543228183354,0.261477800645479,0.546,0.306,0.546,0.24
"cup-coffee","related",0.413670027164125,0.160374842158607,0.413670027164125,0.253295185005518,0.877,0.717,0.877,0.16
"original-promise","unrelated",NA,0.250923663797165,0.593223662078011,0.342299998280846,NA,0.543,0.8285,0.2855
"universe-whistle","unrelated",NA,0.123338212611425,0.318167721443956,0.194829508832531,NA,0.7755,0.781,0.0055
"construction-candle","unrelated",NA,0.30125914939202,0.545797726207205,0.244538576815185,NA,0.7355,0.848,0.1125
"technical-mechanical","related",0.499161422351569,0.268005082739391,0.499161422351569,0.231156339612178,0.7835,0.681,0.7835,0.1025
"summer-winter","related",0.549056173799783,0.286072005753658,0.549056173799783,0.262984168046125,0.8625,0.7465,0.8625,0.116
"cabin-stone","unrelated",NA,0.246146209377829,0.453422282727974,0.207276073350145,NA,0.694,0.935,0.241
"focus-prohibit","unrelated",NA,0.355393953254087,0.595954278549221,0.240560325295134,NA,0.67,0.845,0.175
"nothing-limousine","unrelated",NA,0.370646331632566,0.530718883683876,0.16007255205131,NA,0.777,0.827,0.05
"mars-venus","related",0.397646127185644,0.219734173669674,0.397646127185644,0.17791195351597,0.8765,0.7415,0.8765,0.135
"optimistic-perimeter","unrelated",NA,0.302513819434404,0.450271784680975,0.147757965246571,NA,0.564,0.613,0.049
"absolutely-completely","related",0.661288129121201,0.369702422665299,0.661288129121201,0.291585706455902,0.821,0.719,0.821,0.102
"accidentally-intentionally","related",0.614205024204018,0.323488405171946,0.614205024204018,0.290716619032072,0.7825,0.7825,0.7825,0
"environment-atmosphere","related",0.437919942855186,0.323288189332076,0.437919942855186,0.11463175352311,0.754,0.539,0.754,0.215
"phenomenon-event","related",0.49888140315012,0.130439848893184,0.49888140315012,0.368441554256936,0.749,0.4265,0.749,0.3225
"tough-hard","related",0.618079567529886,0.359051423011192,0.618079567529886,0.259028144518694,0.863,0.618,0.863,0.245
"green-orange","related",0.494603268143727,0.255944951041989,0.494603268143727,0.238658317101738,0.763,0.738,0.763,0.025
"telescope-microscope","related",0.541819996132174,0.338516225300978,0.541819996132174,0.203303770831196,0.7755,0.693,0.7755,0.0825
"secondary-reward","unrelated",NA,0.356386517410483,0.653380250220336,0.296993732809853,NA,0.5575,0.841,0.2835
"crack-hole","related",0.336291713401095,0.072476520468781,0.336291713401095,0.263815192932314,0.748,0.667,0.748,0.081
"fox-rabbit","related",0.448359021295868,0.037826616609702,0.448359021295868,0.410532404686166,0.826,0.7535,0.826,0.0725
"carbon-shelter","unrelated",NA,0.480582574472713,0.685457689371019,0.204875114898306,NA,0.7135,0.896,0.1825
"change-improvement","related",0.435789419410184,0.254478907970695,0.435789419410184,0.181310511439489,0.748,0.633,0.748,0.115
"magnetic-electric","related",0.46498744523038,0.249477650913084,0.46498744523038,0.215509794317296,0.8435,0.465,0.8435,0.3785
"land-fly","related",0.16396384654915,-0.155319381746732,0.16396384654915,0.319283228295882,0.226,0.061,0.226,0.165
"treasure-navy","unrelated",NA,0.117772590314715,0.407244074437923,0.289471484123208,NA,0.643,0.871,0.228
"situation-crisis","related",0.485846525821082,0.263548704993596,0.485846525821082,0.222297820827486,0.7985,0.5935,0.7985,0.205
"hormone-communist","unrelated",NA,0.160122498447795,0.376257846550761,0.216135348102966,NA,0.469,0.514,0.045
"show-performance","related",0.518909740257396,0.357019314768059,0.518909740257396,0.161890425489337,0.8575,0.688,0.8575,0.1695
"diarrhea-reputation","unrelated",NA,0.183477037247403,0.358994900548295,0.175517863300892,NA,0.6305,0.678,0.0475
"colleague-friend","related",0.460782270150554,0.124325710106254,0.460782270150554,0.3364565600443,0.662,0.4855,0.662,0.1765
"sister-brother","related",0.752019216220944,0.520968813479092,0.752019216220944,0.231050402741852,1,0.874,1,0.126
"true-address","unrelated",NA,0.170198641837292,0.421334942392425,0.251136300555133,NA,0.072,0.274,0.202
"sherlock-watson","related",0.518817741407346,0.334437572561708,0.518817741407346,0.184380168845638,0.9085,0.856,0.9085,0.0525
"try-attempt","related",0.705130266346129,0.317684501734111,0.705130266346129,0.387445764612018,0.9,0.771,0.9,0.129
"unfortunate-misfortune","related",0.710075244025077,0.492314692385296,0.710075244025077,0.217760551639781,0.8535,0.7695,0.8535,0.084
"forgive-demonstration","unrelated",NA,0.338155673442138,0.539920785236417,0.201765111794279,NA,0.774,0.885,0.111
"sister-championship","unrelated",NA,0.158014722714333,0.414556862372038,0.256542139657705,NA,0.7555,0.8665,0.111
"presence-absence","related",0.462665183852078,0.353115771740106,0.462665183852078,0.109549412111972,0.8755,0.8655,0.8755,0.01
"plague-sleep","unrelated",NA,0.21936141081607,0.458819922557791,0.239458511741721,NA,0.732,0.8695,0.1375
"fashionable-recording","unrelated",NA,0.51917328191058,0.66197132665793,0.14279804474735,NA,0.7065,0.8735,0.167
"death-disappearance","related",0.410641806114455,0.079473340488707,0.410641806114455,0.331168465625748,0.755,0.1935,0.755,0.5615
"daddy-mum","related",0.491115110030748,0.234490509209801,0.491115110030748,0.256624600820947,0.875,0.692,0.875,0.183
"permission-cynical","unrelated",NA,0.118418063078386,0.31895891728169,0.200540854203304,NA,0.1625,0.2235,0.061
"therapy-salary","unrelated",NA,0.186604825633317,0.448551636461879,0.261946810828562,NA,0.5965,0.755,0.1585
"wonderful-airport","unrelated",NA,0.197397136465083,0.402930551112542,0.205533414647459,NA,0.706,0.8735,0.1675
"calendar-prince","unrelated",NA,0.449818045572848,0.655987998762392,0.206169953189544,NA,0.783,0.905,0.122
"job-muscle","unrelated",NA,0.081061037173878,0.408573053459946,0.327512016286068,NA,0.6215,0.7925,0.171
"anchor-sail","related",0.329920279477581,0.026071495603847,0.329920279477581,0.303848783873734,0.781,0.5775,0.781,0.2035
"direct-directly","related",0.706988514732907,0.537116168097198,0.706988514732907,0.169872346635709,0.677,0.577,0.677,0.1
"crowd-audience","related",0.624318376521219,0.331753803244908,0.624318376521219,0.292564573276311,0.8535,0.6215,0.8535,0.232
"mistress-lover","related",0.387412443964336,-0.078811305126498,0.387412443964336,0.466223749090834,0.765,0.111,0.765,0.654
"cloud-fog","related",0.478441373777839,0.188042276480574,0.478441373777839,0.290399097297265,0.8395,0.6685,0.8395,0.171
"status-position","related",0.391054343124513,0.101662716953299,0.391054343124513,0.289391626171214,0.718,0.335,0.718,0.383
"base-electric","unrelated",NA,0.249477650913084,0.46498744523038,0.215509794317296,NA,0.465,0.8435,0.3785
"evidence-proof","related",0.50735213787089,0.186494135222638,0.50735213787089,0.320858002648252,0.8495,0.627,0.8495,0.2225
"celebrity-atlantic","unrelated",NA,0.414300973994101,0.581993404742988,0.167692430748887,NA,0.7375,0.8475,0.11
"helpless-match","unrelated",NA,0.361712327737545,0.565343742815024,0.203631415077479,NA,0.7455,0.818,0.0725
"glorious-correct","unrelated",NA,0.324260609176831,0.591228615090674,0.266968005913843,NA,0.647,0.782,0.135
"diploma-graduate","related",0.471961852062209,0.346283993824366,0.471961852062209,0.125677858237843,0.85,0.694,0.85,0.156
